,segment,date_extract,income_statement,actual_month,forecast_month,budget_month,prev_year_month,link_id
230,Corp.,2022-03-01,Adjustments integration,-2.178,0.0,0.0,0.0,Corp._ER_2022-03-01
231,Corp.,2022-03-01,EBITDA adjusted,-1.6209999999999996,-3.7989999999999995,-1.3710000000000004,-2.074,Corp._ER_2022-03-01
232,Corp.,2022-03-01,Adjustments M&A,-0.09100000000000003,-0.09100000000000003,-0.09100000000000003,-0.29500000000000004,Corp._ER_2022-03-01
233,Corp.,2022-03-01,EBIT,-4.651,-4.651,-3.4109999999999996,-2.658,Corp._ER_2022-03-01
234,Corp.,2022-03-01,Gross profit,0.08800000000000002,0.08800000000000002,-1.682,0.23900000000000002,Corp._ER_2022-03-01
235,Corp.,2022-03-01,Other operating expenses,-0.6949999999999998,-2.8729999999999998,-3.1960000000000006,-1.904,Corp._ER_2022-03-01
236,Corp.,2022-03-01,Adjustments Other operating expenses,-2.178,0.0,-0.5,0.0,Corp._ER_2022-03-01
237,Corp.,2022-03-01,Adjustments Gross Profit,0.0,0.0,0.0,0.0,Corp._ER_2022-03-01
238,Corp.,2022-03-01,Other operating income,1.0650000000000002,1.0650000000000002,4.651999999999999,0.7390000000000001,Corp._ER_2022-03-01
239,Corp.,2022-03-01,External Revenues in LC,0.08800000000000002,0.08800000000000002,-1.682,0.23900000000000002,Corp._ER_2022-03-01
240,Corp.,2022-04-01,Adjustments Personnel expenses,0.15400000000000003,0.15400000000000003,0.15400000000000003,-0.29400000000000004,Corp._ER_2022-04-01
241,Corp.,2022-04-01,Gross profit,0.065,0.065,0.0,0.361,Corp._ER_2022-04-01
242,Corp.,2022-04-01,Adjustments Gross Profit,0.0,0.0,0.0,0.0,Corp._ER_2022-04-01
243,Corp.,2022-04-01,EAT,-3.3200000000000003,-3.3200000000000003,-2.465,-6.678013,Corp._ER_2022-04-01
244,Corp.,2022-04-01,External Revenues,0.065,0.065,0.0,0.361,Corp._ER_2022-04-01
245,Corp.,2022-04-01,Personnel expenses,-2.101,-2.101,-2.2060000000000004,-1.1839999999999993,Corp._ER_2022-04-01
246,Corp.,2022-04-01,EBITDA adjusted,-2.9380000000000006,-2.9380000000000015,-2.0779999999999994,-1.722999999999999,Corp._ER_2022-04-01
247,Corp.,2022-04-01,Other operating income,1.2229999999999999,1.2229999999999999,2.2230000000000008,1.173,Corp._ER_2022-04-01
248,Corp.,2022-04-01,EBITDA reported,-2.7840000000000007,-2.7840000000000007,-2.4240000000000004,-2.1820000000000004,Corp._ER_2022-04-01
249,Corp.,2022-04-01,Adjustments Various / Reserve,0.0,0.0,-0.5,0.0,Corp._ER_2022-04-01
250,Corp.,2022-04-01,Adjustments integration,0.0,0.0,0.0,0.0,Corp._ER_2022-04-01
251,Corp.,2022-04-01,Adjustments M&A,0.15400000000000003,0.15400000000000003,0.15400000000000003,-0.4590000000000001,Corp._ER_2022-04-01
252,Corp.,2022-04-01,Marketing expenses,-0.37,-0.37,-0.7889999999999999,-0.39099999999999996,Corp._ER_2022-04-01
253,Corp.,2022-04-01,Adjustments Other operating income,0.0,0.0,0.0,0.0,Corp._ER_2022-04-01
254,Corp.,2022-04-01,Consolidated Revenues,0.065,0.065,0.0,0.361,Corp._ER_2022-04-01
255,Corp.,2022-04-01,EBIT,-3.5600000000000005,-3.5600000000000005,-3.138,-2.5090000000000003,Corp._ER_2022-04-01
256,Corp.,2022-04-01,Other operating expenses,-1.755,-1.755,-1.3059999999999992,-1.6819999999999995,Corp._ER_2022-04-01
257,Corp.,2022-04-01,External Revenues in LC,0.065,0.065,0.0,0.361,Corp._ER_2022-04-01
258,Corp.,2022-04-01,Distribution expenses,0.0,0.0,0.0,0.0,Corp._ER_2022-04-01
259,Corp.,2022-04-01,Adjustments Other operating expenses,0.0,0.0,-0.5,-0.165,Corp._ER_2022-04-01
260,Corp.,2022-05-01,EBITDA reported,-3.1630000000000003,-2.8450000000000006,-2.4019999999999992,-2.5489999999999995,Corp._ER_2022-05-01
261,Corp.,2022-05-01,External Revenues in LC,0.066,0.066,0.0,0.2669999999999999,Corp._ER_2022-05-01
262,Corp.,2022-05-01,Gross profit,0.066,0.066,0.0,0.2669999999999999,Corp._ER_2022-05-01
263,Corp.,2022-05-01,EBITDA adjusted,-2.551,-0.5549999999999997,-1.8710000000000004,-1.5360000000000014,Corp._ER_2022-05-01
264,Corp.,2022-05-01,Distribution expenses,0.0,0.0,0.0,0.0,Corp._ER_2022-05-01
265,Corp.,2022-05-01,Adjustments Gross Profit,0.0,0.0,0.0,0.0,Corp._ER_2022-05-01
266,Corp.,2022-05-01,EBIT,-3.8869999999999987,-3.485999999999999,-3.117000000000001,-2.8709999999999987,Corp._ER_2022-05-01
267,Corp.,2022-05-01,EAT,0.013000000000001677,-0.24099999999999966,-2.4369999999999994,2.662801,Corp._ER_2022-05-01
268,Corp.,2022-05-01,External Revenues,0.066,0.066,0.0,0.2669999999999999,Corp._ER_2022-05-01
269,Corp.,2022-05-01,Consolidated Revenues,0.066,0.066,0.0,0.2669999999999999,Corp._ER_2022-05-01
270,Corp.,2022-05-01,Marketing expenses,-0.04400000000000004,-0.02100000000000002,-1.488,-0.529,Corp._ER_2022-05-01
271,Corp.,2022-05-01,Adjustments Other operating expenses,-0.581,-2.259,-0.5,-0.13499999999999998,Corp._ER_2022-05-01
272,Corp.,2022-05-01,Adjustments Various / Reserve,0.0,0.5,-0.5,0.0,Corp._ER_2022-05-01
273,Corp.,2022-05-01,Other operating income,0.871,0.9220000000000002,2.253,0.9460000000000002,Corp._ER_2022-05-01
274,Corp.,2022-05-01,Personnel expenses,-1.7750000000000004,-1.7409999999999997,-3.6189999999999998,-1.1429999999999998,Corp._ER_2022-05-01
275,Corp.,2022-05-01,Other operating expenses,-1.6689999999999996,0.21899999999999942,0.9829999999999988,-1.0770000000000008,Corp._ER_2022-05-01
276,Corp.,2022-05-01,Adjustments integration,-0.581,-2.759,0.0,0.0,Corp._ER_2022-05-01
277,Corp.,2022-05-01,Adjustments M&A,-0.031,-0.031,-0.031,-1.0130000000000001,Corp._ER_2022-05-01
278,Corp.,2022-05-01,Adjustments Other operating income,0.0,0.0,0.0,0.0,Corp._ER_2022-05-01
279,Corp.,2022-05-01,Adjustments Personnel expenses,-0.031,-0.031,-0.031,-0.8779999999999999,Corp._ER_2022-05-01
280,Corp.,2022-06-01,External Revenues,0.135,0.065,0.0,0.26,Corp._ER_2022-06-01
281,Corp.,2022-06-01,EBITDA reported,-0.8780000000000001,-2.394999999999998,-2.49,-3.4109999999999996,Corp._ER_2022-06-01
282,Corp.,2022-06-01,Distribution expenses,0.0,0.0,0.0,0.0,Corp._ER_2022-06-01
283,Corp.,2022-06-01,Gross profit,0.135,0.065,0.0,0.26,Corp._ER_2022-06-01
284,Corp.,2022-06-01,Other operating income,1.88,0.5430000000000001,2.2439999999999998,0.9779999999999998,Corp._ER_2022-06-01
285,Corp.,2022-06-01,Personnel expenses,-0.5373285255949991,-0.886000000000001,-2.2729999999999997,-1.6710000000000012,Corp._ER_2022-06-01
286,Corp.,2022-06-01,EAT,-10.238,-2.7659999999999982,-2.526,-3.405806,Corp._ER_2022-06-01
287,Corp.,2022-06-01,Adjustments Various / Reserve,0.0,-0.75,-0.5,0.0,Corp._ER_2022-06-01
288,Corp.,2022-06-01,Adjustments Other operating expenses,-1.159084,-1.8320000000000003,-0.5,-0.84880318,Corp._ER_2022-06-01
289,Corp.,2022-06-01,Adjustments Personnel expenses,-0.333671474405,-0.05399999999999999,-0.05399999999999999,-0.18999999999999995,Corp._ER_2022-06-01
290,Corp.,2022-06-01,Adjustments Other operating income,0.0,0.0,0.0,0.0,Corp._ER_2022-06-01
291,Corp.,2022-06-01,Adjustments integration,-1.3616714744050005,-1.0820000000000003,0.0,0.0,Corp._ER_2022-06-01
292,Corp.,2022-06-01,Marketing expenses,-0.019999999999999907,-0.015000000000000013,-0.4889999999999999,-0.6170000000000001,Corp._ER_2022-06-01
293,Corp.,2022-06-01,External Revenues in LC,0.135,0.065,0.0,0.26,Corp._ER_2022-06-01
294,Corp.,2022-06-01,Other operating expenses,-0.8429160000000007,-0.2160000000000002,-1.4179999999999993,-1.3221968200000003,Corp._ER_2022-06-01
295,Corp.,2022-06-01,Consolidated Revenues,0.135,0.065,0.0,0.26,Corp._ER_2022-06-01
296,Corp.,2022-06-01,EBITDA adjusted,0.6147554744049994,-0.5089999999999986,-1.936,-2.372196819999999,Corp._ER_2022-06-01
297,Corp.,2022-06-01,Adjustments Gross Profit,0.0,0.0,0.0,0.0,Corp._ER_2022-06-01
298,Corp.,2022-06-01,Adjustments M&A,-0.13108400000000006,-0.05399999999999999,-0.05399999999999999,-1.03880318,Corp._ER_2022-06-01
299,Corp.,2022-06-01,EBIT,-1.6129999999999995,-3.1020000000000003,-3.2049999999999983,-3.734,Corp._ER_2022-06-01
300,Corp.,2022-07-01,Personnel expenses,-1.345671474405,-1.295,-2.290000000000001,-1.0239999999999991,Corp._ER_2022-07-01
301,Corp.,2022-07-01,EBIT,-3.2810000000000024,-3.003,-3.1990000000000016,-1.934000000000001,Corp._ER_2022-07-01
302,Corp.,2022-07-01,Gross profit,0.07799999999999996,0.066,0.0,0.14500000000000002,Corp._ER_2022-07-01
303,Corp.,2022-07-01,Marketing expenses,-0.03400000000000003,-0.11499999999999988,-0.4889999999999999,-0.1609999999999998,Corp._ER_2022-07-01
304,Corp.,2022-07-01,Other operating expenses,-1.4140840000000008,-0.8779999999999992,-1.4049999999999994,-1.031803179999999,Corp._ER_2022-07-01
305,Corp.,2022-07-01,EBITDA adjusted,-1.8727554744049986,-1.4600000000000009,-1.939999999999996,-1.1938031799999997,Corp._ER_2022-07-01
306,Corp.,2022-07-01,EAT,-9.366,-2.4990000000000023,-2.460000000000001,-8.728194,Corp._ER_2022-07-01
307,Corp.,2022-07-01,Adjustments integration,-0.5733285255949996,-0.5,0.0,0.0,Corp._ER_2022-07-01
308,Corp.,2022-07-01,Adjustments Gross Profit,0.0,0.0,0.0,0.0,Corp._ER_2022-07-01
309,Corp.,2022-07-01,Adjustments Personnel expenses,-0.11732852559499996,-0.04400000000000001,-0.04400000000000001,-0.3770000000000002,Corp._ER_2022-07-01
310,Corp.,2022-07-01,EBITDA reported,-2.5329999999999977,-2.296000000000003,-2.4840000000000018,-1.6010000000000009,Corp._ER_2022-07-01
311,Corp.,2022-07-01,Consolidated Revenues,0.07799999999999996,0.066,0.0,0.14500000000000002,Corp._ER_2022-07-01
312,Corp.,2022-07-01,Adjustments M&A,-0.08691599999999994,-0.04400000000000001,-0.04400000000000001,-0.4071968199999998,Corp._ER_2022-07-01
313,Corp.,2022-07-01,Adjustments Other operating income,0.0,0.0,0.0,0.0,Corp._ER_2022-07-01
314,Corp.,2022-07-01,External Revenues,0.07799999999999996,0.066,0.0,0.14500000000000002,Corp._ER_2022-07-01
315,Corp.,2022-07-01,External Revenues in LC,0.07799999999999996,0.066,0.0,0.14500000000000002,Corp._ER_2022-07-01
316,Corp.,2022-07-01,Other operating income,0.843,0.7619999999999996,2.2439999999999998,0.8780000000000001,Corp._ER_2022-07-01
317,Corp.,2022-07-01,Distribution expenses,0.0,0.0,0.0,0.0,Corp._ER_2022-07-01
318,Corp.,2022-07-01,Adjustments Other operating expenses,-0.5429160000000004,-0.7919999999999998,-0.5,-0.030196820000000013,Corp._ER_2022-07-01
319,Corp.,2022-07-01,Adjustments Various / Reserve,0.0,-0.2919999999999998,-0.5,0.0,Corp._ER_2022-07-01
320,Corp.,2022-08-01,Adjustments Personnel expenses,-0.1161169874000001,-0.04466666666666669,-0.04466666666666669,-0.23999999999999977,Corp._ER_2022-08-01
321,Corp.,2022-08-01,Adjustments integration,-0.38045032073333385,-0.30900000000000016,0.0,0.0,Corp._ER_2022-08-01
322,Corp.,2022-08-01,Adjustments Other operating income,0.0,0.0,0.0,0.0,Corp._ER_2022-08-01
323,Corp.,2022-08-01,Distribution expenses,0.0,0.0,0.0,0.0,Corp._ER_2022-08-01
324,Corp.,2022-08-01,EBITDA adjusted,-2.110799012600001,-1.6013333333333328,-1.9783333333333388,-1.6243750140000053,Corp._ER_2022-08-01
325,Corp.,2022-08-01,Adjustments Other operating expenses,-0.30908400000000036,-0.6000000000000005,-0.5,-0.022624985999999847,Corp._ER_2022-08-01
326,Corp.,2022-08-01,External Revenues in LC,0.07700000000000007,0.06599999999999995,0.0,0.12400000000000011,Corp._ER_2022-08-01
327,Corp.,2022-08-01,EAT,-1.6340000000000003,-2.4399999999999977,-2.480999999999998,0.6931620000000009,Corp._ER_2022-08-01
328,Corp.,2022-08-01,Adjustments M&A,-0.044750666666666716,-0.04466666666666669,-0.04466666666666669,-0.2626249860000005,Corp._ER_2022-08-01
329,Corp.,2022-08-01,EBITDA reported,-2.5360000000000014,-2.2459999999999987,-2.5229999999999997,-1.8870000000000005,Corp._ER_2022-08-01
330,Corp.,2022-08-01,EBIT,-3.285999999999998,-2.9559999999999995,-3.2369999999999983,-2.221,Corp._ER_2022-08-01
331,Corp.,2022-08-01,Adjustments Various / Reserve,0.0,-0.29100000000000037,-0.5,0.0,Corp._ER_2022-08-01
332,Corp.,2022-08-01,Other operating expenses,-1.215916,-0.5259999999999998,-1.415000000000001,-1.284375014,Corp._ER_2022-08-01
333,Corp.,2022-08-01,Consolidated Revenues,0.07700000000000007,0.06599999999999995,0.0,0.12400000000000011,Corp._ER_2022-08-01
334,Corp.,2022-08-01,Gross profit,0.07700000000000007,0.06599999999999995,0.0,0.12400000000000011,Corp._ER_2022-08-01
335,Corp.,2022-08-01,Marketing expenses,-0.246,-0.21500000000000008,-0.488,-0.0970000000000002,Corp._ER_2022-08-01
336,Corp.,2022-08-01,External Revenues,0.07700000000000007,0.06599999999999995,0.0,0.12400000000000011,Corp._ER_2022-08-01
337,Corp.,2022-08-01,Other operating income,0.8980000000000006,0.7469999999999999,2.2170000000000005,0.9529999999999994,Corp._ER_2022-08-01
338,Corp.,2022-08-01,Adjustments Gross Profit,0.0,0.0,0.0,0.0,Corp._ER_2022-08-01
339,Corp.,2022-08-01,Personnel expenses,-1.6238830126000003,-1.673333333333332,-2.2923333333333336,-1.320000000000002,Corp._ER_2022-08-01
340,Corp.,2022-09-01,Other operating expenses,-0.9465804499999972,-14.356,-1.4399999999999995,-1.2131249210000004,Corp._ER_2022-09-01
341,Corp.,2022-09-01,Gross profit,0.07699999999999996,0.15300000000000002,0.0,0.19999999999999996,Corp._ER_2022-09-01
342,Corp.,2022-09-01,Adjustments Personnel expenses,0.6235124862300002,-0.11633333333333329,0.2966666666666667,-0.20800000000000018,Corp._ER_2022-09-01
343,Corp.,2022-09-01,EBITDA reported,-1.1900000000000013,-3.6950000000000003,-2.5229999999999997,-2.0730000000000004,Corp._ER_2022-09-01
344,Corp.,2022-09-01,EAT,-6.712642000000002,-20.053,-2.4810000000000016,-5.947998000000002,Corp._ER_2022-09-01
345,Corp.,2022-09-01,Adjustments Gross Profit,0.0,0.0,0.0,0.0,Corp._ER_2022-09-01
346,Corp.,2022-09-01,Other operating income,1.1809999999999992,2.301,2.242000000000001,0.6950000000000003,Corp._ER_2022-09-01
347,Corp.,2022-09-01,Adjustments M&A,0.7299643266666667,0.27466666666666667,0.2966666666666667,-0.21887507900000003,Corp._ER_2022-09-01
348,Corp.,2022-09-01,Adjustments Other operating income,0.0,0.0,0.0,0.0,Corp._ER_2022-09-01
349,Corp.,2022-09-01,Adjustments integration,0.061128609563333214,-0.8149999999999995,0.0,0.0,Corp._ER_2022-09-01
350,Corp.,2022-09-01,Distribution expenses,0.0,0.0,0.0,0.0,Corp._ER_2022-09-01
351,Corp.,2022-09-01,Consolidated Revenues,0.07699999999999996,0.15300000000000002,0.0,0.19999999999999996,Corp._ER_2022-09-01
352,Corp.,2022-09-01,EBIT,-1.9460000000000015,-4.765000000000004,-3.2390000000000008,-2.405000000000001,Corp._ER_2022-09-01
353,Corp.,2022-09-01,Personnel expenses,-2.2545124862300003,7.674333333333332,-2.6326666666666654,-1.3539999999999974,Corp._ER_2022-09-01
354,Corp.,2022-09-01,Adjustments Various / Reserve,0.0,0.8330000000000002,-0.5,0.0,Corp._ER_2022-09-01
355,Corp.,2022-09-01,Adjustments Other operating expenses,0.16758045,0.4090000000000007,-0.5,-0.010875079000000287,Corp._ER_2022-09-01
356,Corp.,2022-09-01,External Revenues in LC,0.07799999999999996,0.15300000000000002,0.0,0.19999999999999996,Corp._ER_2022-09-01
357,Corp.,2022-09-01,External Revenues,0.07799999999999996,0.15300000000000002,0.0,0.19999999999999996,Corp._ER_2022-09-01
358,Corp.,2022-09-01,EBITDA adjusted,-1.9810929362299987,-3.987666666666666,-2.319666666666663,-1.854124920999995,Corp._ER_2022-09-01
359,Corp.,2022-09-01,Marketing expenses,-0.038000000000000034,0.24,-0.4889999999999999,-0.18199999999999994,Corp._ER_2022-09-01
360,DE,2022-01-01,EAT,-14.556078,0.0,-12.94504,-5.127586,DE_ER_2022-01-01
361,DE,2022-01-01,Adjustments Personnel expenses,0.0,0.0,0.0,0.0,DE_ER_2022-01-01
362,DE,2022-01-01,Gross profit,11.714204,0.0,16.193357000000002,13.97453,DE_ER_2022-01-01
363,DE,2022-01-01,Personnel expenses,-7.620399,0.0,-8.448989,-6.74396,DE_ER_2022-01-01
364,DE,2022-01-01,Other operating expenses,-4.05281,0.0,-3.813949,-3.690581,DE_ER_2022-01-01
365,DE,2022-01-01,Distribution expenses,-2.618654,0.0,-3.57411,-2.790826,DE_ER_2022-01-01
366,DE,2022-01-01,Adjustments Various / Reserve,0.0,0.0,0.0,0.0,DE_ER_2022-01-01
367,DE,2022-01-01,EBITDA adjusted,-11.221366000000003,0.0,-8.809014999999997,-1.8808610000000008,DE_ER_2022-01-01
368,DE,2022-01-01,External Revenues in LC,102.70291687932362,0.0,124.172363154,106.206820872,DE_ER_2022-01-01
369,DE,2022-01-01,Adjustments Other operating expenses,0.0,0.0,0.0,0.0,DE_ER_2022-01-01
370,DE,2022-01-01,External Revenues,99.048,0.0,125.41431,106.206820872,DE_ER_2022-01-01
371,DE,2022-01-01,Other operating income,1.136693,0.0,0.397682,1.108345,DE_ER_2022-01-01
372,DE,2022-01-01,EBITDA reported,-11.221366,0.0,-8.809014999999999,-1.880861,DE_ER_2022-01-01
373,DE,2022-01-01,Adjustments Other operating income,0.0,0.0,0.0,0.0,DE_ER_2022-01-01
374,DE,2022-01-01,EBIT,-13.568371,0.0,-10.951884,-3.951859,DE_ER_2022-01-01
375,DE,2022-01-01,Consolidated Revenues,73.53043799999999,0.0,99.38075,77.009871,DE_ER_2022-01-01
376,DE,2022-01-01,Adjustments M&A,0.0,0.0,0.0,0.0,DE_ER_2022-01-01
377,DE,2022-01-01,Adjustments integration,0.0,0.0,0.0,0.0,DE_ER_2022-01-01
378,DE,2022-01-01,Marketing expenses,-9.7804,0.0,-9.563006,-3.738369,DE_ER_2022-01-01
379,DE,2022-01-01,Adjustments Gross Profit,0.0,0.0,0.0,0.0,DE_ER_2022-01-01
380,DE,2022-02-01,Other operating income,0.47383600000000015,1.60486,0.533926,1.825822,DE_ER_2022-02-01
381,DE,2022-02-01,Adjustments Various / Reserve,-0.6,-2.55,0.0,0.0,DE_ER_2022-02-01
382,DE,2022-02-01,Gross profit,11.947838000000017,24.77988000000002,15.668523000000004,13.877239000000015,DE_ER_2022-02-01
383,DE,2022-02-01,Adjustments M&A,0.0,0.0,0.0,0.0,DE_ER_2022-02-01
384,DE,2022-02-01,Adjustments Personnel expenses,0.0,0.0,0.0,0.0,DE_ER_2022-02-01
385,DE,2022-02-01,Distribution expenses,-2.6706820000000007,-5.27072,-3.45639,-2.8881069999999998,DE_ER_2022-02-01
386,DE,2022-02-01,Other operating expenses,-4.536853,-6.256308999999999,-3.7657819999999997,-2.675441000000001,DE_ER_2022-02-01
387,DE,2022-02-01,EBITDA adjusted,-7.728131999999981,-15.378571999999975,-8.796358,-5.705589999999985,DE_ER_2022-02-01
388,DE,2022-02-01,Adjustments Other operating income,0.0,0.0,0.0,0.0,DE_ER_2022-02-01
389,DE,2022-02-01,Personnel expenses,-7.65725,-15.223883,-8.381053000000003,-7.040465,DE_ER_2022-02-01
390,DE,2022-02-01,Consolidated Revenues,74.82559100000002,147.83392,95.51397499999999,81.210587,DE_ER_2022-02-01
391,DE,2022-02-01,Marketing expenses,-5.285021,-15.0124,-9.395582,-8.804637999999999,DE_ER_2022-02-01
392,DE,2022-02-01,Adjustments Gross Profit,-0.6,-1.799,0.0,0.0,DE_ER_2022-02-01
393,DE,2022-02-01,External Revenues,97.62299999999999,0.0,120.40467000000001,104.802286328,DE_ER_2022-02-01
394,DE,2022-02-01,EBITDA reported,-8.360132,-19.512572,-8.796358000000001,-6.48259,DE_ER_2022-02-01
395,DE,2022-02-01,External Revenues in LC,101.25077045377782,0.0,119.91460788600001,104.802286328,DE_ER_2022-02-01
396,DE,2022-02-01,Adjustments Other operating expenses,-0.032,-2.335,0.0,-0.777,DE_ER_2022-02-01
397,DE,2022-02-01,EAT,-12.506917999999999,-26.967738,-12.907321999999999,-9.8504,DE_ER_2022-02-01
398,DE,2022-02-01,EBIT,-10.749314999999998,-24.232092,-10.944678999999997,-8.606663999999999,DE_ER_2022-02-01
399,DE,2022-02-01,Adjustments integration,-0.032,-1.584,0.0,-0.777,DE_ER_2022-02-01
400,DE,2022-03-01,Gross profit,12.465605999999969,12.458159999999957,8.357293000000034,15.614889999999999,DE_ER_2022-03-01
401,DE,2022-03-01,Marketing expenses,-4.738355000000002,-4.858879999999999,-3.149897000000003,-11.667261,DE_ER_2022-03-01
402,DE,2022-03-01,Adjustments Other operating expenses,0.065,0.0,0.0,0.42100000000000004,DE_ER_2022-03-01
403,DE,2022-03-01,External Revenues,117.036,0.0,71.64956999999998,126.35749120000006,DE_ER_2022-03-01
404,DE,2022-03-01,External Revenues in LC,126.16799034694051,0.0,85.68726466000001,126.35749120000006,DE_ER_2022-03-01
405,DE,2022-03-01,Adjustments integration,0.057999999999999996,0.0,0.0,0.42100000000000004,DE_ER_2022-03-01
406,DE,2022-03-01,Other operating income,0.9093119999999999,0.9235719999999996,-2.53545,0.9988999999999999,DE_ER_2022-03-01
407,DE,2022-03-01,Other operating expenses,-3.2225800000000007,-3.2280940000000014,-2.508103000000001,-3.1277399999999975,DE_ER_2022-03-01
408,DE,2022-03-01,EBITDA reported,-5.973258999999999,-6.129303,-6.601914000000001,-9.476701,DE_ER_2022-03-01
409,DE,2022-03-01,Adjustments M&A,0.0,0.0,0.0,0.0,DE_ER_2022-03-01
410,DE,2022-03-01,Adjustments Gross Profit,-0.20900000000000007,0.0,0.0,0.0,DE_ER_2022-03-01
411,DE,2022-03-01,Adjustments Other operating income,0.0,0.0,0.0,0.0,DE_ER_2022-03-01
412,DE,2022-03-01,Distribution expenses,-2.7370639999999984,-2.7830400000000006,-1.029300000000001,-3.5669329999999997,DE_ER_2022-03-01
413,DE,2022-03-01,EBITDA adjusted,-5.829259000000032,-6.129303000000045,-6.601913999999969,-9.897700999999994,DE_ER_2022-03-01
414,DE,2022-03-01,Adjustments Personnel expenses,0.0,0.0,0.0,0.0,DE_ER_2022-03-01
415,DE,2022-03-01,Adjustments Various / Reserve,-0.20200000000000007,0.0,0.0,0.0,DE_ER_2022-03-01
416,DE,2022-03-01,Personnel expenses,-8.506177999999998,-8.641020999999999,-5.736456999999998,-8.149557,DE_ER_2022-03-01
417,DE,2022-03-01,EAT,-9.597876000000007,-9.818119999999997,-10.288769000000002,-13.014891,DE_ER_2022-03-01
418,DE,2022-03-01,EBIT,-8.112992000000002,-8.309142999999999,-8.516020000000005,-11.666589,DE_ER_2022-03-01
419,DE,2022-03-01,Consolidated Revenues,90.866773,92.20432,75.81449000000003,97.13867199999999,DE_ER_2022-03-01
420,DE,2022-04-01,Adjustments M&A,0.0,0.0,0.0,0.0,DE_ER_2022-04-01
421,DE,2022-04-01,Other operating income,0.791674,-0.8823899999999996,0.24133800000000005,0.3385849999999997,DE_ER_2022-04-01
422,DE,2022-04-01,EAT,-7.266591999999996,-8.19849,-8.029864000000003,-9.051454,DE_ER_2022-04-01
423,DE,2022-04-01,Adjustments Other operating expenses,0.0020000000000000018,0.0,0.0,-0.040000000000000036,DE_ER_2022-04-01
424,DE,2022-04-01,Gross profit,11.630767000000056,11.043760000000013,12.559879999999971,13.444305999999955,DE_ER_2022-04-01
425,DE,2022-04-01,Distribution expenses,-2.517864000000001,-3.20632,-2.414999999999999,-2.8875960000000003,DE_ER_2022-04-01
426,DE,2022-04-01,Marketing expenses,-3.2624489999999966,-3.65456,-3.8735549999999996,-5.493303000000001,DE_ER_2022-04-01
427,DE,2022-04-01,External Revenues in LC,97.81721142456234,0.0,97.514590709,110.69197439999994,DE_ER_2022-04-01
428,DE,2022-04-01,Adjustments integration,0.0,0.0,0.0,-0.040000000000000036,DE_ER_2022-04-01
429,DE,2022-04-01,EBITDA reported,-3.7191570000000027,-4.541822,-3.9822640000000007,-5.557372000000001,DE_ER_2022-04-01
430,DE,2022-04-01,EBIT,-6.039777000000001,-6.956702,-6.062245999999998,-7.744157000000001,DE_ER_2022-04-01
431,DE,2022-04-01,Adjustments Gross Profit,0.0020000000000000018,0.0,0.0,0.0,DE_ER_2022-04-01
432,DE,2022-04-01,Other operating expenses,-3.607206999999999,-2.4511760000000002,-3.144193999999997,-3.6967180000000024,DE_ER_2022-04-01
433,DE,2022-04-01,EBITDA adjusted,-3.575156999999944,-4.541821999999989,-3.982264000000022,-5.5173720000000515,DE_ER_2022-04-01
434,DE,2022-04-01,Adjustments Personnel expenses,-0.148,0.0,0.0,0.0,DE_ER_2022-04-01
435,DE,2022-04-01,Consolidated Revenues,70.143462,71.24832,81.79783499999996,84.02672999999999,DE_ER_2022-04-01
436,DE,2022-04-01,Personnel expenses,-6.6100780000000015,-5.3911359999999995,-7.350732999999998,-7.222646000000001,DE_ER_2022-04-01
437,DE,2022-04-01,Adjustments Other operating income,0.0,0.0,0.0,0.0,DE_ER_2022-04-01
438,DE,2022-04-01,External Revenues,90.30799999999999,0.0,92.67509999999999,110.69197439999994,DE_ER_2022-04-01
439,DE,2022-04-01,Adjustments Various / Reserve,-0.1429999999999999,0.0,0.0,0.0,DE_ER_2022-04-01
440,DE,2022-05-01,Adjustments M&A,0.0,0.0,0.0,0.0,DE_ER_2022-05-01
441,DE,2022-05-01,Marketing expenses,-3.321294999999999,-3.2697600000000016,-3.8398499999999984,-4.307856000000005,DE_ER_2022-05-01
442,DE,2022-05-01,Other operating expenses,-4.035349999999999,-5.435471,-3.0988830000000025,-5.423792000000002,DE_ER_2022-05-01
443,DE,2022-05-01,Consolidated Revenues,69.21893299999999,66.93128000000002,80.2935,77.531362,DE_ER_2022-05-01
444,DE,2022-05-01,EBIT,-8.711585,-6.569990000000004,-6.232709999999997,-8.576837000000001,DE_ER_2022-05-01
445,DE,2022-05-01,Adjustments Other operating income,0.0,0.0,0.0,0.0,DE_ER_2022-05-01
446,DE,2022-05-01,EAT,-10.047258999999997,-7.770977000000002,-8.19209699999999,-9.964424000000001,DE_ER_2022-05-01
447,DE,2022-05-01,EBITDA reported,-6.381026000000002,-4.504550000000005,-4.154828999999999,-6.406402,DE_ER_2022-05-01
448,DE,2022-05-01,Personnel expenses,-8.072626000000003,-6.429901000000001,-7.321750999999999,-7.440757999999999,DE_ER_2022-05-01
449,DE,2022-05-01,External Revenues in LC,97.37094239457542,520.057813526,96.43616737099995,103.72346883199998,DE_ER_2022-05-01
450,DE,2022-05-01,Adjustments integration,0.0,1.584,0.0,-0.09499999999999997,DE_ER_2022-05-01
451,DE,2022-05-01,Adjustments Gross Profit,-0.475,0.9869999999999999,0.0,0.0,DE_ER_2022-05-01
